Date,Close,High,Low,Open,Volume
1980-05-30,2.1745,2.204,2.1745,2.1818,6540
1980-06-02,2.1818,2.2113,2.1818,2.1818,934
1980-06-03,2.1818,2.2113,2.1818,2.1818,18686
1980-06-04,2.1892,2.2187,2.1892,2.1892,8409
1980-06-05,2.1892,2.1892,2.1892,2.1892,0
1980-06-06,2.204,2.2334,2.204,2.204,2803
1980-06-09,2.2261,2.2555,2.2261,2.2261,8409
1980-06-10,2.2334,2.2629,2.2334,2.2334,2803
1980-06-11,2.2334,2.2334,2.2334,2.2334,0
1980-06-16,2.2408,2.2703,2.2408,2.2408,7474
1980-06-17,2.2261,2.2555,2.2261,2.2408,934
1980-06-18,2.2261,2.2261,2.2261,2.2261,0
1980-06-19,2.2261,2.2555,2.2261,2.2261,1869
1980-06-24,2.0786,2.1081,2.0786,2.1081,1869
1980-06-26,2.1361,2.1671,2.1361,2.1671,890
1980-06-27,2.1361,2.1361,2.1361,2.1361,0
1980-06-30,2.0665,2.0974,2.0665,2.0974,8008
1980-07-01,2.0433,2.0742,2.0433,2.0665,890
1980-07-02,2.0433,2.0742,2.0433,2.0433,3559
1980-07-03,2.0355,2.0665,2.0355,2.0433,3559
1980-07-07,2.02,2.0355,2.02,2.0355,890
1980-07-08,2.0123,2.0355,2.0123,2.02,9788
1980-07-09,2.02,2.0355,2.02,2.02,53389
1980-07-10,2.1671,2.1903,2.1671,2.1671,5339
1980-07-11,2.1671,2.1671,2.1671,2.1671,0
1980-07-14,2.0974,2.1207,2.0974,2.1207,7118
1980-07-15,2.082,2.0974,2.082,2.0974,1780
1980-07-16,2.082,2.082,2.082,2.082,0
1980-07-17,2.0974,2.1129,2.0974,2.0974,4449
1980-07-18,2.082,2.0974,2.082,2.0974,890
1980-07-21,2.0742,2.0897,2.0742,2.082,2669
1980-07-22,2.0742,2.0742,2.0742,2.0742,0
1980-07-23,2.051,2.0742,2.051,2.0742,890
1980-07-24,2.051,2.051,2.051,2.051,0
1980-07-25,2.0433,2.0587,2.0433,2.051,890
1980-07-28,2.0278,2.051,2.0278,2.0433,3559
1980-07-29,2.0278,2.0278,2.0278,2.0278,0
1980-07-30,2.0278,2.051,2.0278,2.0278,890
1980-08-01,2.0433,2.0587,2.0433,2.0433,890
1980-08-04,2.0587,2.0742,2.0587,2.0587,2669
1980-08-05,2.0433,2.0665,2.0433,2.0587,1780
1980-08-06,2.0433,2.0433,2.0433,2.0433,0
1980-08-11,2.0355,2.051,2.0355,2.0433,7118
1980-08-12,2.0665,2.0897,2.0665,2.0665,38262
1980-08-13,2.0742,2.0974,2.0742,2.0742,11568
1980-08-14,2.0897,2.1129,2.0897,2.0897,3559
1980-08-15,2.0897,2.0897,2.0897,2.0897,0
1980-08-18,2.1361,2.1439,2.1361,2.1361,1780
1980-08-19,2.1361,2.1516,2.1361,2.1361,1780
1980-08-20,2.1439,2.1671,2.1439,2.1439,8008
1980-08-21,2.1439,2.1671,2.1439,2.1439,10678
1980-08-22,2.1439,2.1439,2.1439,2.1439,0
1980-08-25,2.1594,2.1826,2.1594,2.1594,1780
1980-08-26,2.2058,2.229,2.2058,2.2058,3559
1980-08-27,2.1903,2.2058,2.1903,2.2058,19576
1980-08-28,2.1903,2.2135,2.1903,2.1903,890
1980-08-29,2.1903,2.1903,2.1903,2.1903,0
1980-09-02,2.1981,2.2213,2.1981,2.1981,7118
1980-09-03,2.1981,2.1981,2.1981,2.1981,0
1980-09-04,2.1981,2.2135,2.1981,2.1981,11568
1980-09-05,2.1826,2.2058,2.1826,2.1981,3559
1980-09-08,2.1826,2.1826,2.1826,2.1826,0
1980-09-09,2.1903,2.2213,2.1903,2.1903,4449
1980-09-10,2.1981,2.2058,2.1981,2.1981,1780
1980-09-11,2.2135,2.229,2.2135,2.2135,8008
1980-09-12,2.229,2.2368,2.229,2.229,12457
1980-09-15,2.3064,2.3219,2.3064,2.3064,6229
1980-09-16,2.3064,2.3296,2.3064,2.3064,5339
1980-09-17,2.3064,2.3219,2.3064,2.3064,1780
1980-09-18,2.2909,2.2987,2.2909,2.2987,1780
1980-09-19,2.2522,2.2677,2.2522,2.2677,1780
1980-09-22,2.1903,2.2058,2.1903,2.2058,3559
1980-09-23,2.1594,2.1748,2.1594,2.1748,9788
1980-09-24,2.1594,2.1748,2.1594,2.1594,890
1980-09-25,2.1748,2.1826,2.1748,2.1748,5339
1980-09-26,2.1748,2.1748,2.1748,2.1748,0
1980-09-30,2.1981,2.2058,2.1981,2.1981,7118
1980-10-01,2.229,2.229,2.229,2.229,28474
1980-10-02,2.2522,2.2755,2.2522,2.2522,23135
1980-10-03,2.3451,2.3606,2.3451,2.3451,55168
1980-10-06,2.4457,2.4612,2.4457,2.4457,10678
1980-10-07,2.4225,2.438,2.4225,2.438,6229
1980-10-08,2.4225,2.438,2.4225,2.4225,12457
1980-10-09,2.4148,2.4302,2.4148,2.4225,8898
1980-10-10,2.4225,2.4302,2.4225,2.4225,8008
1980-10-13,2.5309,2.5386,2.5309,2.5309,41821
1980-10-14,2.585,2.6005,2.585,2.585,26694
1980-10-15,2.6005,2.6237,2.6005,2.6005,31143
1980-10-16,2.616,2.6315,2.616,2.616,890
1980-10-17,2.6005,2.616,2.6005,2.616,3559
1980-10-20,2.5386,2.5541,2.5386,2.5541,1780
1980-10-21,2.5231,2.5386,2.5231,2.5386,8898
1980-10-22,2.5386,2.5541,2.5386,2.5386,4449
1980-10-23,2.4999,2.5154,2.4999,2.5154,4449
1980-10-24,2.4999,2.4999,2.4999,2.4999,0
1980-10-27,2.4535,2.4612,2.4535,2.4612,890
1980-10-28,2.438,2.4457,2.438,2.4457,7118
1980-10-29,2.438,2.438,2.438,2.438,0
1980-10-30,2.4535,2.4689,2.4535,2.4535,2669
1980-10-31,2.4535,2.4612,2.4535,2.4535,4449
1980-11-03,2.4457,2.4612,2.4457,2.4535,4449
1980-11-05,2.2909,2.3064,2.2909,2.3064,4449
1980-11-06,2.2909,2.2909,2.2909,2.2909,0
1980-11-07,2.26,2.2755,2.26,2.2755,14237
1980-11-10,2.3141,2.3219,2.3141,2.3141,73854
1980-11-11,2.2987,2.3064,2.2987,2.3064,6229
1980-11-12,2.2368,2.2522,2.2368,2.2522,3559
1980-11-13,2.229,2.26,2.229,2.2368,2669
1980-11-14,2.2135,2.2213,2.2135,2.2213,28474
1980-11-17,2.1981,2.2135,2.1981,2.2135,1780
1980-11-18,2.1516,2.1671,2.1516,2.1671,1780
1980-11-19,2.1594,2.1826,2.1594,2.1594,5339
1980-11-20,2.1826,2.1981,2.1826,2.1826,5339
1980-11-21,2.1671,2.1826,2.1671,2.1826,890
1980-11-24,2.1594,2.1826,2.1594,2.1671,1780
1980-11-26,2.1594,2.1594,2.1594,2.1594,0
1980-11-28,2.1516,2.1748,2.1516,2.1594,8898
1980-12-01,2.1361,2.1516,2.1361,2.1516,48050
1980-12-02,2.1439,2.1671,2.1439,2.1439,46270
1980-12-03,2.1439,2.1594,2.1439,2.1439,890
1980-12-04,2.1748,2.1903,2.1748,2.1748,6229
1980-12-05,2.1671,2.1826,2.1671,2.1748,20466
1980-12-08,2.2135,2.2213,2.2135,2.2135,38262
1980-12-09,2.1826,2.1981,2.1826,2.1981,2669
1980-12-10,2.1903,2.1981,2.1903,2.1903,6229
1980-12-11,2.1748,2.1981,2.1748,2.1903,1780
1980-12-15,2.1981,2.2135,2.1981,2.1981,1780
1980-12-16,2.1826,2.1981,2.1826,2.1981,5339
1980-12-18,2.1748,2.1903,2.1748,2.1826,7118
1980-12-19,2.1671,2.1748,2.1671,2.1748,6229
1980-12-23,2.1671,2.1826,2.1671,2.1671,7118
1980-12-24,2.1981,2.2058,2.1981,2.1981,4449
1980-12-26,2.1981,2.2213,2.1981,2.1981,3559
1980-12-29,2.2213,2.229,2.2213,2.2213,8898
1980-12-30,2.2213,2.2213,2.2213,2.2213,0
1980-12-31,2.26,2.2755,2.26,2.26,3559
1981-01-02,2.26,2.26,2.26,2.26,0
1981-01-05,2.2909,2.3064,2.2909,2.2909,7118
1981-01-06,2.3064,2.3141,2.3064,2.3064,12457
1981-01-07,2.2832,2.3064,2.2832,2.3064,1780
1981-01-08,2.2909,2.3064,2.2909,2.2909,4449
1981-01-09,2.2832,2.2987,2.2832,2.2909,1780
1981-01-12,2.2754,2.2909,2.2754,2.2832,1780
1981-01-13,2.2445,2.2677,2.2445,2.2677,1780
1981-01-14,2.26,2.2677,2.26,2.26,21355
1981-01-15,2.26,2.2755,2.26,2.26,8898
1981-01-16,2.26,2.2755,2.26,2.26,4449
1981-01-19,2.26,2.2832,2.26,2.26,1780
1981-01-20,2.2677,2.2832,2.2677,2.2677,6229
1981-01-21,2.2987,2.3141,2.2987,2.2987,4449
1981-01-22,2.2987,2.3064,2.2987,2.2987,8008
1981-01-23,2.2754,2.2909,2.2754,2.2909,1780
1981-01-26,2.26,2.2755,2.26,2.2755,3559
1981-01-29,2.2522,2.2755,2.2522,2.26,890
1981-01-30,2.2909,2.3064,2.2909,2.2909,8898
1981-02-02,2.3141,2.3374,2.3141,2.3141,9788
1981-02-03,2.3141,2.3141,2.3141,2.3141,0
1981-02-05,2.2909,2.2987,2.2909,2.2987,16017
1981-02-09,2.2677,2.2832,2.2677,2.2832,890
1981-02-10,2.2677,2.2832,2.2677,2.2677,2669
1981-02-11,2.26,2.2755,2.26,2.2677,10678
1981-02-12,2.2754,2.2909,2.2754,2.2754,3559
1981-02-13,2.2754,2.2754,2.2754,2.2754,0
1981-02-17,2.2135,2.229,2.2135,2.229,1780
1981-02-18,2.2058,2.2213,2.2058,2.2135,1780
1981-02-19,2.1748,2.1903,2.1748,2.1903,8008
1981-02-20,2.1594,2.1826,2.1594,2.1748,16906
1981-02-23,2.1361,2.1594,2.1361,2.1594,1780
1981-02-26,2.1594,2.1748,2.1594,2.1594,3559
1981-02-27,2.1439,2.1594,2.1439,2.1594,1780
1981-03-02,2.1439,2.1594,2.1439,2.1439,7118
1981-03-04,2.2522,2.2755,2.2522,2.2522,49829
1981-03-05,2.2677,2.2832,2.2677,2.2677,18686
1981-03-06,2.3838,2.3993,2.3838,2.3838,8008
1981-03-09,2.3374,2.3606,2.3374,2.3606,890
1981-03-10,2.3374,2.3528,2.3374,2.3374,3559
1981-03-11,2.3141,2.3296,2.3141,2.3296,10678
1981-03-12,2.3141,2.3296,2.3141,2.3141,26694
1981-03-13,2.3141,2.3374,2.3141,2.3141,13347
1981-03-16,2.4612,2.4689,2.4612,2.4612,14237
1981-03-17,2.438,2.4535,2.438,2.4535,3559
1981-03-18,2.4457,2.4689,2.4457,2.4457,5339
1981-03-19,2.4457,2.4457,2.4457,2.4457,0
1981-03-20,2.4612,2.4767,2.4612,2.4612,14237
1981-03-23,2.5386,2.5463,2.5386,2.5386,8008
1981-03-24,2.5696,2.585,2.5696,2.5696,41821
1981-03-25,2.5696,2.5773,2.5696,2.5696,16017
1981-03-26,2.4457,2.4689,2.4457,2.4689,6229
1981-03-27,2.4148,2.438,2.4148,2.438,1780
1981-03-30,2.4148,2.438,2.4148,2.4148,2669
1981-03-31,2.407,2.4302,2.407,2.4148,1780
1981-04-01,2.4767,2.4844,2.4767,2.4767,34703
1981-04-02,2.5231,2.5386,2.5231,2.5231,30254
1981-04-03,2.4999,2.5231,2.4999,2.5231,6229
1981-04-06,2.4922,2.5076,2.4922,2.4999,11568
1981-04-07,2.5231,2.5386,2.5231,2.5231,9788
1981-04-08,2.7785,2.794,2.7785,2.7785,30254
1981-04-09,2.7166,2.7398,2.7166,2.7398,12457
1981-04-10,2.6392,2.6547,2.6392,2.6547,17796
1981-04-13,2.8017,2.8172,2.8017,2.8017,14237
1981-04-14,2.8327,2.8482,2.8327,2.8327,19576
1981-04-15,2.7398,2.7553,2.7398,2.7553,890
1981-04-16,2.8017,2.8172,2.8017,2.8017,1780
1981-04-20,2.7785,2.8017,2.7785,2.8017,2669
1981-04-21,2.8559,2.8791,2.8559,2.8559,16017
1981-04-22,3.1578,3.1655,3.1578,3.1578,27584
1981-04-23,3.0339,3.0572,3.0339,3.0572,6229
1981-04-24,3.003,3.0185,3.003,3.0185,15127
1981-04-27,2.9411,2.9488,2.9411,2.9488,13347
1981-04-28,3.0262,3.0339,3.0262,3.0262,3559
1981-04-29,3.0185,3.0339,3.0185,3.0262,8898
1981-04-30,3.0958,3.1191,3.0958,3.0958,20466
1981-05-01,3.2816,3.2971,3.2816,3.2816,2669
1981-05-04,3.0958,3.1191,3.0958,3.1191,22245
1981-05-05,3.0649,3.0881,3.0649,3.0881,14237
1981-05-06,2.972,2.9875,2.972,2.9875,8008
1981-05-07,2.825,2.8404,2.825,2.8404,7118
1981-05-08,2.9024,2.9178,2.9024,2.9024,3559
1981-05-11,2.8404,2.8559,2.8404,2.8559,7118
1981-05-12,2.7553,2.7708,2.7553,2.7708,890
1981-05-13,2.8791,2.8946,2.8791,2.8791,42711
1981-05-14,2.7553,2.7708,2.7553,2.7708,31143
1981-05-15,2.6934,2.7166,2.6934,2.7166,2669
1981-05-18,2.647,2.6547,2.647,2.6547,4449
1981-05-19,2.5773,2.5928,2.5773,2.5928,890
1981-05-20,2.6934,2.7089,2.6934,2.6934,5339
1981-05-21,2.6702,2.6934,2.6702,2.6934,4449
1981-05-22,2.6083,2.6315,2.6083,2.6315,1780
1981-05-26,2.9952,3.0185,2.9952,2.9952,8898
1981-05-27,2.972,2.9952,2.972,2.9952,3559
1981-05-28,2.9256,2.9411,2.9256,2.9411,890
1981-05-29,2.9256,2.9488,2.9256,2.9256,4449
1981-06-01,3.1191,3.1423,3.1191,3.1191,26694
1981-06-02,3.0417,3.0649,3.0417,3.0649,890
1981-06-03,3.0107,3.0339,3.0107,3.0339,890
1981-06-04,2.9875,3.0107,2.9875,3.0107,1780
1981-06-05,2.9488,2.9643,2.9488,2.9643,890
1981-06-08,2.9488,2.9488,2.9488,2.9488,0
1981-06-10,3.2584,3.2739,3.2584,3.2584,22245
1981-06-11,3.2661,3.2739,3.2661,3.2661,13347
1981-06-12,3.5447,3.5602,3.5447,3.5447,43601
1981-06-15,3.9395,3.9549,3.9395,3.9395,145039
1981-06-16,3.7924,3.8156,3.7924,3.8156,9788
1981-06-17,3.7924,3.8002,3.7924,3.7924,32033
1981-06-18,3.7073,3.7228,3.7073,3.7228,32923
1981-06-19,3.6995,3.715,3.6995,3.7073,64956
1981-06-22,3.6531,3.6686,3.6531,3.6686,2669
1981-06-23,3.7615,3.7692,3.7615,3.7615,11568
1981-06-24,3.6299,3.6531,3.6299,3.6531,30254
1981-06-25,3.6763,3.6918,3.6763,3.6763,5339
1981-06-26,3.8311,3.8466,3.8311,3.8311,24915
1981-06-29,3.7924,3.8156,3.7924,3.8156,6229
1981-06-30,3.7615,3.7769,3.7615,3.7769,101438
1981-07-01,3.8853,3.9008,3.8853,3.8853,40042
1981-07-02,3.9317,3.9472,3.9317,3.9317,49829
1981-07-06,3.8543,3.8698,3.8543,3.8698,6229
1981-07-07,3.7382,3.7615,3.7382,3.7615,6229
1981-07-08,3.8698,3.8853,3.8698,3.8698,10678
1981-07-09,3.8156,3.8311,3.8156,3.8311,12457
1981-07-10,3.9317,3.9472,3.9317,3.9317,17796
1981-07-13,3.9936,4.0091,3.9936,3.9936,3559
1981-07-14,3.8389,3.8621,3.8389,3.8621,34703
1981-07-15,3.8389,3.8621,3.8389,3.8389,1780
1981-07-16,3.8389,3.8621,3.8389,3.8389,7118
1981-07-17,3.8389,3.8466,3.8389,3.8389,890
1981-07-20,3.8156,3.8311,3.8156,3.8311,40931
1981-07-21,3.8156,3.8156,3.8156,3.8156,0
1981-07-22,3.7769,3.8002,3.7769,3.8002,6229
1981-07-23,3.8079,3.8234,3.8079,3.8079,1780
1981-07-24,3.9163,3.924,3.9163,3.9163,32923
1981-07-27,3.9085,3.9085,3.9085,3.9085,8008
1981-07-28,3.8234,3.8466,3.8234,3.8466,5339
1981-07-29,3.9008,3.9163,3.9008,3.9008,10678
1981-07-30,3.9008,3.924,3.9008,3.9008,890
1981-07-31,3.893,3.9163,3.893,3.9008,4449
1981-08-03,3.715,3.7305,3.715,3.7305,22245
1981-08-04,3.715,3.715,3.715,3.715,0
1981-08-05,3.9936,4.0169,3.9936,3.9936,8898
1981-08-06,4.0865,4.0943,4.0865,4.0865,114786
1981-08-07,4.3187,4.3342,4.3187,4.3187,106777
1981-08-10,4.3187,4.3187,4.3187,4.3187,0
1981-08-11,4.0401,4.0556,4.0401,4.0556,32923
1981-08-12,4.0401,4.0556,4.0401,4.0401,47160
1981-08-13,3.9317,3.9627,3.9317,3.9627,890
1981-08-14,3.9317,3.9317,3.9317,3.9317,0
1981-08-17,4.0246,4.0478,4.0246,4.0246,11568
1981-08-18,3.9782,3.9936,3.9782,3.9936,10678
1981-08-19,4.0169,4.0401,4.0169,4.0169,17796
1981-08-20,4.0014,4.0246,4.0014,4.0169,4449
1981-08-21,4.0014,4.0014,4.0014,4.0014,0
1981-08-24,4.0401,4.0633,4.0401,4.0401,19576
1981-08-25,3.893,3.9163,3.893,3.9163,21355
1981-08-26,3.893,3.9085,3.893,3.893,9788
1981-08-27,3.7228,3.746,3.7228,3.746,2669
1981-08-28,3.6221,3.6454,3.6221,3.6454,1780
1981-08-31,3.6067,3.6221,3.6067,3.6221,30254
1981-09-01,3.4674,3.4828,3.4674,3.4828,21355
1981-09-02,3.3822,3.3977,3.3822,3.3977,32033
1981-09-03,3.5447,3.5602,3.5447,3.5447,21355
1981-09-04,3.537,3.5602,3.537,3.5447,8008
1981-09-08,3.6221,3.6376,3.6221,3.6221,48050
1981-09-09,3.5293,3.5447,3.5293,3.5447,44491
1981-09-10,3.5293,3.5447,3.5293,3.5293,51609
1981-09-11,3.3977,3.4209,3.3977,3.4209,19576
1981-09-14,3.3977,3.3977,3.3977,3.3977,0
1981-09-15,3.5138,3.5293,3.5138,3.5138,2669
1981-09-16,3.4983,3.5138,3.4983,3.5138,2669
1981-09-17,3.537,3.5525,3.537,3.537,1780
1981-09-18,3.5293,3.5525,3.5293,3.537,32033
1981-09-21,3.5293,3.5293,3.5293,3.5293,0
1981-09-22,3.4209,3.4364,3.4209,3.4364,4449
1981-09-23,3.3513,3.3745,3.3513,3.3745,37372
1981-09-24,3.1655,3.181,3.1655,3.181,9788
1981-09-25,3.0572,3.0804,3.0572,3.0804,47160
1981-09-28,2.7166,2.7321,2.7166,2.7321,67626
1981-09-29,2.9643,2.9798,2.9643,2.9643,30254
1981-09-30,2.8095,2.825,2.8095,2.825,10678
1981-10-01,2.6237,2.6392,2.6237,2.6392,21355
1981-10-02,2.6779,2.6934,2.6779,2.6779,18686
1981-10-05,2.9798,2.9875,2.9798,2.9798,41821
1981-10-06,2.8946,2.9101,2.8946,2.9101,6229
1981-10-07,3.0649,3.0881,3.0649,3.0649,5339
1981-10-08,3.0417,3.0572,3.0417,3.0572,18686
1981-10-09,3.1191,3.1345,3.1191,3.1191,16017
1981-10-12,3.3513,3.359,3.3513,3.3513,12457
1981-10-13,3.2661,3.2893,3.2661,3.2893,16906
1981-10-14,3.1345,3.15,3.1345,3.15,10678
1981-10-15,2.9488,2.972,2.9488,2.972,13347
1981-10-16,2.794,2.8095,2.794,2.8095,28474
1981-10-19,2.794,2.8172,2.794,2.794,2669
1981-10-20,2.9952,3.0185,2.9952,2.9952,25805
1981-10-21,2.9643,2.9798,2.9643,2.9798,14237
1981-10-22,2.9643,2.9643,2.9643,2.9643,0
1981-10-23,2.9101,2.9256,2.9101,2.9256,7118
1981-10-26,2.8095,2.825,2.8095,2.825,1780
1981-10-27,2.8095,2.8095,2.8095,2.8095,0
1981-10-29,2.9952,3.0107,2.9952,2.9952,5339
1981-10-30,3.003,3.0262,3.003,3.003,12457
1981-11-02,3.0958,3.1191,3.0958,3.0958,2669
1981-11-03,3.0958,3.0958,3.0958,3.0958,0
1981-11-04,3.1578,3.1732,3.1578,3.1578,6229
1981-11-05,3.1655,3.1732,3.1655,3.1655,56948
1981-11-06,3.2584,3.2739,3.2584,3.2584,37372
1981-11-09,3.1965,3.2119,3.1965,3.2119,9788
1981-11-10,3.1732,3.1887,3.1732,3.1887,7118
1981-11-11,3.1732,3.1732,3.1732,3.1732,0
1981-11-13,3.2352,3.2506,3.2352,3.2352,1780
1981-11-16,3.2506,3.2739,3.2506,3.2506,890
1981-11-17,3.2506,3.2506,3.2506,3.2506,0
1981-11-18,3.1887,3.2119,3.1887,3.2119,5339
1981-11-19,3.2042,3.2197,3.2042,3.2042,5339
1981-11-20,3.2119,3.2274,3.2119,3.2119,13347
1981-11-23,3.2274,3.2506,3.2274,3.2274,2669
1981-11-24,3.181,3.1965,3.181,3.1965,13347
1981-11-25,3.15,3.1732,3.15,3.1732,8898
1981-11-27,3.15,3.15,3.15,3.15,0
1981-11-30,3.0881,3.1036,3.0881,3.1036,890
1981-12-01,3.0494,3.0649,3.0494,3.0649,14237
1981-12-02,3.0107,3.0262,3.0107,3.0262,890
1981-12-03,3.0107,3.0107,3.0107,3.0107,0
1981-12-07,3.2197,3.2352,3.2197,3.2197,29364
1981-12-08,3.1887,3.2042,3.1887,3.2042,17796
1981-12-09,3.1887,3.1887,3.1887,3.1887,0
1981-12-10,3.0881,3.1036,3.0881,3.1036,1780
1981-12-11,3.0726,3.0959,3.0726,3.0881,890
1981-12-14,3.0649,3.0881,3.0649,3.0726,890
1981-12-15,3.0804,3.1036,3.0804,3.0804,1780
1981-12-16,3.0649,3.0804,3.0649,3.0804,3559
1981-12-17,3.1423,3.1578,3.1423,3.1423,18686
1981-12-18,3.0958,3.1268,3.0958,3.1268,1780
1981-12-22,3.0804,3.1036,3.0804,3.0959,2669
1981-12-23,3.1887,3.2119,3.1887,3.1887,6229
1981-12-28,3.5076,3.5076,3.5076,3.5076,0
1981-12-30,3.0734,3.0989,3.0734,3.0989,809
1981-12-31,3.0819,3.0989,3.0819,3.0819,4045
1982-01-04,3.0819,3.0819,3.0819,3.0819,0
1982-01-05,3.133,3.15,3.133,3.133,809
1982-01-06,3.133,3.133,3.133,3.133,0
1982-01-07,3.0649,3.0734,3.0649,3.0734,809
1982-01-08,3.0223,3.0479,3.0223,3.0479,3236
1982-01-11,3.0138,3.0223,3.0138,3.0223,17796
1982-01-12,3.0138,3.0138,3.0138,3.0138,0
1982-01-13,2.9372,2.9542,2.9372,2.9542,3236
1982-01-14,2.9287,2.9542,2.9287,2.9372,3236
1982-01-15,2.9287,2.9542,2.9287,2.9287,1618
1982-01-18,2.9457,2.9712,2.9457,2.9457,3236
1982-01-19,2.9883,3.0053,2.9883,2.9883,8089
1982-01-20,3.0138,3.0308,3.0138,3.0138,1618
1982-01-21,2.9798,3.0053,2.9798,3.0053,2427
1982-01-22,3.0053,3.0138,3.0053,3.0053,5662
1982-01-25,3.1245,3.15,3.1245,3.1245,16178
1982-01-26,3.133,3.15,3.133,3.133,33166
1982-01-27,3.3544,3.3714,3.3544,3.3544,65522
1982-01-28,3.3203,3.3373,3.3203,3.3373,54198
1982-01-29,3.3118,3.3203,3.3118,3.3203,13752
1982-02-01,3.1585,3.1841,3.1585,3.1841,23459
1982-02-02,3.0819,3.0904,3.0819,3.0904,809
1982-02-03,3.0989,3.116,3.0989,3.0989,34784
1982-02-04,3.0479,3.0649,3.0479,3.0649,12943
1982-02-05,3.0479,3.0479,3.0479,3.0479,0
1982-02-08,2.9712,2.9883,2.9712,2.9883,25885
1982-02-09,2.9542,2.9798,2.9542,2.9712,3236
1982-02-10,3.0479,3.0734,3.0479,3.0479,3236
1982-02-12,2.9627,2.9883,2.9627,2.9883,809
1982-02-16,2.9542,2.9798,2.9542,2.9627,5662
1982-02-17,2.9542,2.9542,2.9542,2.9542,0
1982-02-19,3.0053,3.0223,3.0053,3.0053,11325
1982-02-22,3.0138,3.0308,3.0138,3.0138,24268
1982-02-23,2.9542,2.9712,2.9542,2.9712,36401
1982-02-24,2.8861,2.9031,2.8861,2.9031,14561
1982-02-25,2.8691,2.8861,2.8691,2.8861,11325
1982-02-26,2.7925,2.818,2.7925,2.818,13752
1982-03-01,2.7414,2.7669,2.7414,2.7669,1618
1982-03-02,2.7584,2.7839,2.7584,2.7584,30739
1982-03-03,2.7839,2.8095,2.7839,2.7839,3236
1982-03-04,2.6988,2.7158,2.6988,2.7158,4854
1982-03-05,2.6392,2.6648,2.6392,2.6648,2427
1982-03-08,2.7073,2.7243,2.7073,2.7073,3236
1982-03-09,2.6392,2.6562,2.6392,2.6562,16178
1982-03-10,2.6477,2.6733,2.6477,2.6477,20223
1982-03-11,2.6307,2.6477,2.6307,2.6477,41255
1982-03-12,2.503,2.52,2.503,2.52,16987
1982-03-15,2.5115,2.5115,2.5115,2.5115,0
1982-03-16,2.4264,2.5541,2.4264,2.5115,809
1982-03-17,2.4264,2.5541,2.4264,2.4264,647
1982-03-18,2.4689,2.5541,2.4689,2.4689,20061
1982-03-19,2.4689,2.5541,2.4689,2.4689,809
1982-03-22,2.4689,2.5541,2.4689,2.4689,1294
1982-03-23,2.5115,2.5966,2.5115,2.5115,4854
1982-03-24,2.5541,2.6392,2.5541,2.5541,5015
1982-03-25,2.4689,2.5541,2.4689,2.5541,5501
1982-03-26,2.4264,2.5115,2.4264,2.4689,2750
1982-03-29,2.3412,2.4264,2.3412,2.4264,28959
1982-03-30,2.3412,2.3838,2.3412,2.3412,809
1982-03-31,2.3412,2.3838,2.3412,2.3412,1294
1982-04-01,2.3412,2.4264,2.3412,2.3412,971
1982-04-02,2.3412,2.4264,2.3412,2.3412,485
1982-04-05,2.3412,2.3838,2.3412,2.3412,4045
1982-04-06,2.2561,2.3412,2.2561,2.3412,1132
1982-04-07,2.2561,2.3412,2.2561,2.2561,10678
1982-04-08,2.2135,2.3412,2.2135,2.2561,485
1982-04-12,2.2561,2.3838,2.2561,2.2561,11325
1982-04-13,2.2561,2.3412,2.2561,2.2561,7442
1982-04-14,2.2561,2.3412,2.2561,2.2561,20223
1982-04-15,2.2135,2.2987,2.2135,2.2561,1941
1982-04-16,2.2135,2.2987,2.2135,2.2135,162
1982-04-19,2.2135,2.3412,2.2135,2.2135,324
1982-04-20,2.2987,2.3838,2.2987,2.2987,4045
1982-04-22,2.4264,2.4689,2.4264,2.4264,1941
1982-04-23,2.5115,2.5115,2.5115,2.5115,2912
1982-04-26,2.7243,2.7669,2.7243,2.7243,10031
1982-04-27,2.7243,2.7669,2.7243,2.7243,18282
1982-04-28,2.7669,2.8521,2.7669,2.7669,2427
1982-04-29,2.7669,2.8521,2.7669,2.7669,12619
1982-04-30,2.8095,2.8521,2.8095,2.8095,971
1982-05-03,2.8095,2.8946,2.8095,2.8095,3397
1982-05-04,2.8521,2.9372,2.8521,2.8521,12457
1982-05-05,2.8946,2.9798,2.8946,2.8946,5015
1982-05-06,3.0649,3.15,3.0649,3.0649,7280
1982-05-07,3.0649,3.15,3.0649,3.0649,15855
1982-05-10,3.0223,3.1075,3.0223,3.0649,10516
1982-05-11,3.0649,3.1075,3.0649,3.0649,45947
1982-05-12,2.9798,3.1075,2.9798,3.0649,8736
1982-05-13,3.1075,3.15,3.1075,3.1075,5339
1982-05-14,3.1075,3.1926,3.1075,3.1075,647
1982-05-17,3.1075,3.1926,3.1075,3.1075,2427
1982-05-18,3.1075,3.15,3.1075,3.1075,2265
1982-05-19,3.15,3.1926,3.15,3.15,5339
1982-05-20,3.1075,3.1926,3.1075,3.15,1941
1982-05-21,3.0649,3.1926,3.0649,3.1075,2265
1982-05-24,3.0649,3.1926,3.0649,3.0649,485
1982-05-25,3.0649,3.1075,3.0649,3.0649,3559
1982-05-26,3.0649,3.1075,3.0649,3.0649,6795
1982-05-27,2.9798,3.0223,2.9798,3.0223,5501
1982-05-28,2.8946,2.9798,2.8946,2.9798,1294
